user_first_engagement,user_pseudo_id,split_group,is_enable,bounced,country_name,device_os,device_lang,cnt_user_engagement,cnt_level_start_quickplay,cnt_level_end_quickplay,cnt_level_complete_quickplay,cnt_level_reset_quickplay,cnt_post_score,cnt_spend_virtual_currency,cnt_ad_reward,cnt_challenge_a_friend,cnt_completed_5_levels,cnt_use_extra_steps,churned
2018-06-12 20:22:41.422003+00:00,440A05EBA986494BA256D2089CB1079B,training,1,0,Germany,IOS,de-de,6,2,2,1,0,1,0,0,0,0,0,0
2018-08-17 20:36:05.224004+00:00,565F0F43F412794AB6567A23CB049AB5,training,1,1,United States,ANDROID,en-us,2,1,0,0,0,0,0,0,0,0,0,1
2018-07-21 07:58:25.082001+00:00,BBBD36272E3F89302D5E750692188911,training,1,1,United States,IOS,en-us,8,1,1,1,0,1,0,0,0,0,0,1
2018-06-25 16:14:50.831004+00:00,DC95F5FF8EF51EBA010282FFA967043A,training,1,0,United States,IOS,en-us,29,0,0,0,0,0,0,0,0,0,0,0
2018-06-12 17:41:43.257008+00:00,56BF33AF105065C2E73F9567BDBF2D98,training,1,1,Colombia,,es-us,31,1,0,0,0,5,0,0,0,1,0,1
2018-07-06 07:35:49.659008+00:00,75C683C1AE98FC6CCE6EA156C9E90A35,training,1,0,Malaysia,ANDROID,en-au,26,9,4,2,4,5,0,0,0,0,0,0
2018-06-13 00:35:18.077009+00:00,8382BEBD5B259592C23D9AF35F0B357F,training,1,0,Japan,IOS,ja-jp,9,5,5,5,0,5,0,0,0,0,0,0
2018-08-18 12:28:43.617001+00:00,9D2AE02C9C99F53B697804C474DF3D8D,training,1,1,Australia,ANDROID,en-gb,7,2,2,1,0,1,0,0,0,0,0,1
2018-06-20 13:34:09.747000+00:00,B4EAFAB5502CF587ECEECDD7B213D2A4,validation,1,1,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-20 11:22:38.001001+00:00,D4B4A1038ADFE2CCDE927581B78D0987,validation,1,1,Australia,ANDROID,en-au,16,5,3,0,0,0,0,0,0,0,0,1
2018-06-25 22:16:01.759001+00:00,082A58AC55DB33F01AAB5ABF047F37B7,training,1,1,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-08-06 00:19:22.263001+00:00,19CBDFEE0542DE6749B6D1628021BB4F,training,1,1,Malaysia,ANDROID,zh-cn,3,0,0,0,0,0,0,0,0,0,0,1
2018-06-12 22:19:28.937000+00:00,3200635A72EA1831553811F9813B2E11,training,1,1,United States,,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-22 16:51:12.389009+00:00,8D31836A6C3C14CE71056BED8925F0A4,training,1,0,United Kingdom,ANDROID,en-gb,15,0,0,0,0,27,0,0,0,1,0,0
2018-08-11 15:20:20.232005+00:00,AF94FD18EF5B685BF3B55F7D588CA1C0,training,1,1,United States,ANDROID,en-au,2,0,0,0,0,0,0,0,0,0,0,1
2018-06-28 22:26:15.406001+00:00,08AF36C03141326F99FD0F257E0972A5,training,1,1,United States,IOS,en,1,0,0,0,0,6,0,0,0,0,0,1
2018-06-22 17:20:19.213005+00:00,123FDD59B854B863934954D1CF1C7064,training,1,0,United States,ANDROID,en-us,18,0,0,0,0,4,0,0,0,0,0,1
2018-09-27 21:07:59.806006+00:00,2B5F8761B8BD8E01DAEED5E1B14D6B87,training,1,1,Canada,IOS,en-ca,4,0,0,0,0,0,0,0,0,0,0,1
2018-09-27 04:51:36.904000+00:00,3F67C1F4B15E8EAAB875B4D9B716DA06,training,1,1,Japan,IOS,ja-jp,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-18 15:06:14.362000+00:00,79D16DA26AB14780B3F4723E0E57769F,validation,1,0,Japan,IOS,ja-jp,75,27,26,0,1,0,0,0,0,0,0,0
2018-09-07 23:41:53.507003+00:00,E0C94FC01DCA78AC331534111CDBBD32,training,1,1,United States,IOS,en-us,4,3,0,0,2,0,0,0,0,0,0,1
2018-06-15 20:27:55.514004+00:00,0318C42AEF29C012B2BA556EEF7A7661,testing,1,0,United States,ANDROID,en-us,8,3,2,2,0,2,0,0,0,0,0,0
2018-06-12 23:45:32.119010+00:00,04A6AB46CF117351C5034B9072D89AED,training,1,0,United States,IOS,en-us,14,3,3,2,0,2,0,0,0,0,0,0
2018-06-25 10:45:09.306003+00:00,15572738150C8BCA4D444DF738B91CB2,validation,1,0,Philippines,ANDROID,en-us,13,4,4,0,0,4,0,0,0,0,0,0
2018-06-13 17:37:06.273010+00:00,2FFE5F3D675C72575C64971194A9482C,validation,1,0,United States,,en-us,63,19,19,3,0,3,0,0,0,0,0,1
2018-06-12 22:18:24.989000+00:00,81BAD3FD80119DBA49D2B55CAFFACED1,training,1,0,United States,IOS,en,1,1,0,0,0,0,0,0,0,0,0,0
2018-09-09 23:56:58.507001+00:00,CB597BC37DC603EE025C8B3579112736,training,1,0,Thailand,IOS,th-th,62,24,3,1,14,2,10,0,0,0,10,0
2018-08-12 22:47:51.374006+00:00,187EB7E773756A1EC9E48BA1EFBDBB5F,testing,1,0,United States,IOS,en-us,15,4,3,1,0,1,0,0,0,0,0,0
2018-09-05 11:49:05.994012+00:00,3DA885537C8B031959908EC7E8F27C9A,validation,1,0,India,ANDROID,en-in,17,0,0,0,0,2,0,0,0,0,0,0
2018-06-17 01:07:25.102006+00:00,4C60F196E2A69D56E37C98AB2BE3CEAE,training,1,1,United States,,en-us,32,10,8,0,2,0,0,0,0,0,0,1
2018-07-13 19:20:56.430012+00:00,8C018DE48462FB318FAF2225DA96EB8C,training,1,1,United States,ANDROID,en-us,2,2,0,0,1,0,0,0,0,0,0,1
2018-09-06 13:08:22.519001+00:00,DF2035402F934E7B23D97854C02A1F09,testing,1,1,United States,IOS,en-cn,9,2,2,1,0,1,0,0,0,0,0,1
2018-09-10 08:53:49.156002+00:00,E67448ADD4A71BF6B2E82278F6252A06,training,1,1,United States,IOS,en-us,2,0,0,0,0,0,0,0,0,0,0,1
2018-06-30 02:33:32.696003+00:00,E9A131713861789F225C81C49B170D14,training,1,0,United States,IOS,en-us,8,2,2,0,0,0,0,0,0,0,0,0
2018-07-14 15:17:32.923011+00:00,3D2787408CD80B30103939EB61746866,validation,1,0,United Kingdom,IOS,en-gb,15,4,3,0,0,0,0,0,0,0,0,1
2018-07-30 18:37:40.848004+00:00,51405A43B09960E953CDE5235220BD80,training,1,1,Canada,IOS,en-ca,2,1,0,0,0,0,0,0,0,0,0,1
2018-07-20 23:18:16.374006+00:00,585DAF3550B546DD7A9C122DE35F0763,training,1,0,United States,IOS,en-us,6,2,2,2,0,2,0,0,0,0,0,0
2018-06-23 13:58:10.184003+00:00,66E8EE325A3E6369E607998DFE9E13F1,training,1,0,Australia,IOS,en-au,52,19,12,8,5,8,2,0,0,0,0,0
2018-06-29 13:33:53.751001+00:00,7B6BE2A3601A027FD74E71ADC49E4D38,training,1,0,United States,ANDROID,en-us,21,0,0,0,0,0,0,0,0,0,0,0
2018-06-27 10:50:58.073017+00:00,C964A38C9FB26D7F1B970708DCF8BD1A,training,1,1,United States,ANDROID,en-us,13,0,0,0,0,4,0,0,0,0,0,1
2018-06-26 03:55:41.098014+00:00,E750DCBC2C3428E8303D99B0A8828438,training,1,1,United States,IOS,en-us,18,5,3,0,1,0,0,0,0,0,0,1
2018-09-29 07:06:58.748005+00:00,FE4A220061DD4F9A25167AA519CD0620,training,1,0,Mauritius,ANDROID,en-us,95,0,0,0,0,18,0,0,0,0,0,0
2018-09-17 15:50:08.975009+00:00,FE970676666540EDA4BCA93931BC51B2,training,1,1,United States,IOS,en-us,2,1,0,0,0,0,0,0,0,0,0,1
2018-06-30 02:08:57.557000+00:00,1C2D376DDCB12AA3E9B53BE4AE0365D0,training,1,0,United States,IOS,en-us,1,4,0,0,3,0,0,0,0,0,0,0
2018-07-05 16:20:55.019001+00:00,33EA15FAF247CEAE5A07F39235D334EF,training,1,0,Vietnam,ANDROID,vi-vn,6,5,0,0,4,0,0,0,0,0,0,0
2018-07-30 07:50:50.726000+00:00,416A038777CD9E8FC54D83A9E927FC3B,training,1,1,Germany,ANDROID,de-de,3,0,0,0,0,0,0,0,0,0,0,1
2018-06-17 02:50:14.016001+00:00,42FD59DB45780687E48767898C09BC14,training,1,0,United States,IOS,en-us,89,30,24,3,2,3,2,0,0,0,0,0
2018-06-23 16:18:22.850001+00:00,70FBF928B13B0D688C2E690706E28B2C,training,1,0,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-19 16:18:50.080006+00:00,BD287DF0DA921DF254E7870C080AFDC9,training,1,0,Portugal,IOS,en-pt,24,10,4,0,5,0,0,0,0,0,0,0
2018-06-23 02:01:12.816003+00:00,D772EF33C2A8378D9B9F4EDCF9710B50,training,1,1,United States,IOS,en-us,4,2,1,1,0,1,0,0,0,0,0,1
2018-08-29 05:16:46.967003+00:00,0C8AD0A7FD2A85B9241EE4D64ACC9395,testing,1,1,United States,IOS,en-us,6,1,0,0,0,0,0,0,0,0,0,1
2018-09-15 17:26:30.192006+00:00,275C9CB01B23029FE668C1B5D9904205,training,1,1,United States,IOS,en-us,24,1,0,0,0,0,0,0,0,0,0,1
2018-07-06 17:34:47.819001+00:00,353F5753723862B50764848D793C4648,testing,1,0,United States,ANDROID,en-us,30,0,0,0,0,7,1,0,0,1,1,1
2018-07-18 19:54:21.215006+00:00,56A3ECD9106EA59DE52682BEFFFAC53C,training,1,0,Canada,ANDROID,en-ca,18,11,3,3,6,3,0,0,0,0,0,0
2018-06-29 22:57:44+00:00,58D299B10103535EB26FD0B5D0EAD63C,training,1,0,United States,ANDROID,en-us,1,1,0,0,0,0,0,0,0,0,0,0
2018-06-30 12:50:12.452003+00:00,682611EFBA4444A23864391A1F753827,training,1,0,United States,ANDROID,en-us,53,17,17,0,0,16,0,1,0,0,1,0
2018-09-18 19:47:32.335013+00:00,7D50D96761E1353DED4D2C8DC3384A37,testing,1,1,France,ANDROID,fr-fr,14,3,2,0,0,0,1,1,0,0,1,1
2018-09-27 19:17:42.974016+00:00,7ED2F4B8DE4350239FD06857AB45D60A,training,1,0,United States,IOS,en-us,65,20,19,5,1,5,0,0,0,0,0,1
2018-09-25 15:57:29.973013+00:00,8A376B296D2952B812CBB79888C52343,training,1,1,Japan,IOS,ja-jp,4,2,1,1,0,1,0,0,0,0,0,1
2018-06-30 20:53:17.550007+00:00,932C98E030068743F1AFCB20B3AEB032,training,1,1,United States,IOS,en-us,1,1,0,0,0,0,0,0,0,0,0,1
2018-09-20 17:06:32.561010+00:00,D4E7D53D818D952D21D3181CEA6BC289,training,1,1,Canada,IOS,en-ca,9,3,3,2,0,2,0,0,0,0,0,1
2018-06-29 22:20:32.626000+00:00,1C680D2C4C0688F56916D9A2F222FBB1,training,1,0,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 09:16:15.418001+00:00,37EFBD2BA398148336F96B4347392A8D,training,1,1,Canada,ANDROID,en-ca,18,0,0,0,0,6,1,0,0,1,1,1
2018-06-27 15:30:21.088005+00:00,41AD423A98362D1BE8393D4DB4C0B5C3,training,1,1,France,IOS,fr-fr,3,1,0,0,0,0,0,0,0,0,0,1
2018-10-02 15:11:54.469009+00:00,4E84F48A2AC9265EC4EFBCCB1507CAA8,training,0,1,China,IOS,zh-hans-cn,1,0,0,0,0,0,0,0,0,0,0,1
2018-08-18 23:24:02.071005+00:00,6D166BDC51593C0DF21C4F14117868C1,training,1,1,United States,IOS,en,4,1,1,0,0,0,0,0,0,0,0,1
2018-06-12 20:32:53.485010+00:00,9650828AE07E9F8DE3F11C0D01D3BB79,testing,1,1,Canada,,en-ca,13,4,3,1,0,1,0,0,0,0,0,1
2018-09-21 22:36:04.720004+00:00,B32D17F406C3624BE53004E487639F50,training,1,0,Mexico,IOS,es-mx,57,4,3,1,0,9,0,0,0,1,0,0
2018-06-26 09:09:03.680000+00:00,25C6E0927A581AC3B91535B82A7AF517,training,1,0,United States,IOS,en-us,3,0,0,0,0,0,0,0,0,0,0,1
2018-09-21 07:29:57.976003+00:00,323B2A1CB46424D5C5BD93DE928F682A,training,1,1,Germany,IOS,el-gr,2,1,0,0,0,0,0,0,0,0,0,1
2018-07-29 00:05:01.233004+00:00,62D374E00F3B0927D74063FBCF71CCA5,training,1,0,Taiwan,ANDROID,en-us,71,0,0,0,0,6,3,0,0,1,3,1
2018-09-04 18:33:17.158008+00:00,694D7924F1831BEFC1F95C7FA6DAA163,training,1,1,United States,IOS,en,7,0,0,0,0,1,0,0,0,0,0,1
2018-08-22 05:51:08.552017+00:00,707AF36AD10E491AC01A633467846368,training,1,1,United States,IOS,en-us,6,2,2,1,0,1,0,0,0,0,0,1
2018-09-05 21:01:27.816005+00:00,817C3E590030EB56A11A38D56919B6C5,training,1,0,United Kingdom,ANDROID,en-gb,5,6,1,1,4,1,0,0,0,0,0,0
2018-10-04 00:34:27.452003+00:00,A788EDAAF6716B0CD9C99BD7A1E2DDAC,training,0,1,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-07-20 02:29:27.269003+00:00,E5B46EF4557F636F947C8F3398E68551,training,1,1,Colombia,ANDROID,es-us,17,2,2,1,0,2,0,0,0,0,0,1
2018-07-26 09:01:24.893006+00:00,0F02E20DC63E83CF1653ED9ADCDAFF68,training,1,1,Japan,IOS,ja-jp,4,1,1,0,0,0,0,0,0,0,0,1
2018-06-17 23:57:25.062002+00:00,103817E1A95E6D1C99C60099220EAE6B,training,1,0,United States,,en-us,39,11,10,1,0,1,0,0,0,0,0,1
2018-09-23 04:41:53.408006+00:00,4515CFE284B0622651F14BBC2E8EF808,training,1,1,India,ANDROID,en-us,6,0,0,0,0,1,0,0,0,0,0,1
2018-10-03 20:53:11.812001+00:00,9C9F104105826B505572DDB16C22A990,validation,0,0,Mexico,ANDROID,es-us,13,0,0,0,0,4,0,0,0,0,0,1
2018-08-03 07:47:51.235007+00:00,9D080010659E58645D8E0765DF83ABFD,training,1,0,India,ANDROID,en-in,44,13,7,1,4,1,0,0,0,0,0,1
2018-09-06 23:35:49.833011+00:00,D84FB28F937D430814D567D6895DC5D9,validation,1,0,United States,IOS,en-us,10,3,3,2,0,2,0,0,0,0,0,0
2018-08-06 12:26:12.957002+00:00,221B7DB78DA98FB451475F551DA0E279,training,1,1,Czechia,ANDROID,cs-cz,2,0,0,0,0,0,0,0,0,0,0,1
2018-06-24 15:27:42.212003+00:00,5E88EE9FC3EAF80CE4A0E06A2E9C86F6,validation,1,1,Netherlands,ANDROID,nl-nl,1,0,0,0,0,0,0,0,0,0,0,1
2018-09-07 19:34:12.040001+00:00,8AF6C2B07CBA18947A6C608DC3805B09,testing,1,1,United States,IOS,en-us,23,3,2,1,0,5,1,0,0,0,1,1
2018-09-02 01:30:04.421001+00:00,ACA2E31E67D50F779611D7FDB674C370,testing,1,0,Japan,IOS,ja-jp,43,4,1,1,1,9,2,0,0,1,2,1
2018-08-06 14:04:14.085009+00:00,DA9979444730846C2D5671211D0C2887,training,1,0,Germany,IOS,de-de,28,6,5,0,2,0,0,0,0,0,0,0
2018-07-27 12:08:31.445003+00:00,01DBA80E8EC7E714096F1059BD8EEE3F,training,1,0,Philippines,ANDROID,en-ph,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-15 14:05:23.755011+00:00,06E0067018E618AA31E60BB0F81B50AE,validation,1,0,United States,IOS,en-us,11,5,5,5,0,5,0,0,0,0,0,0
2018-06-16 13:44:11.687010+00:00,0CB4BDB3E13F9967AA3249C9E58A3F88,training,1,1,United States,,en,3,1,1,1,0,1,0,0,0,0,0,1
2018-06-15 21:14:56.115001+00:00,1C864D9E38788E9174BE2B00FF9CF77E,training,1,1,United States,,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-07-04 23:04:30.967000+00:00,3FFB1DF94D148994075041E8643DD788,training,1,0,United Kingdom,ANDROID,en-gb,46,0,0,0,0,12,0,0,0,1,0,0
2018-09-03 18:15:11.473001+00:00,415E757904443C53EE090E77B1F1EDA4,training,1,0,South Africa,ANDROID,en-za,12,2,1,0,0,0,2,0,0,0,2,0
2018-08-03 16:17:31.659003+00:00,51C443BF08E769EFAA29B66E91C4F946,training,1,0,United States,IOS,en-us,16,2,0,0,0,1,0,0,0,0,0,0
2018-06-25 15:47:09.745001+00:00,8D979FB9160DF62CF5C4C87A47C3AC85,testing,1,1,United States,ANDROID,en-us,5,0,0,0,0,1,0,0,0,0,0,1
2018-08-19 23:17:54.103001+00:00,9DB70702AD6350C1150E2AD452047208,training,1,0,Jordan,ANDROID,en-gb,29,5,4,3,0,3,4,3,0,0,4,0
2018-09-24 03:18:15.539000+00:00,E4EE0FB794A4673FC1B7A8EA5F19B150,training,1,1,United States,IOS,en,2,0,0,0,0,0,0,0,0,0,0,1
2018-07-12 13:13:37.015005+00:00,F25DDE52481377EFBB834C3F9205BB7D,training,1,1,Costa Rica,ANDROID,en-au,14,3,2,2,0,4,0,0,0,0,0,1
2018-08-17 05:40:35.104002+00:00,46940B869F002DCFDDA860189AF77F23,training,1,0,Japan,IOS,ja-jp,6,2,1,0,1,0,0,0,0,0,0,0
2018-07-05 23:36:13.880000+00:00,6B7F85DBAABE78A99689D49CAE22072E,training,1,0,United States,IOS,en-us,14,4,4,2,0,2,0,0,0,0,0,0
2018-07-17 08:32:39.661004+00:00,DE0849563DD76FBE34220465483ED45A,testing,1,0,Slovakia,ANDROID,sk-sk,7,1,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:41:19.091005+00:00,0B09432B1FB12213DA58F833C4303C8F,validation,1,1,United States,IOS,en-us,2,1,0,0,0,0,0,0,0,0,0,1
2018-06-23 14:24:20.536002+00:00,A6112956075518E4697E3A60A55715A6,testing,1,0,United States,ANDROID,en-us,10,2,2,1,0,1,0,0,1,0,0,0
2018-07-02 18:25:22.433003+00:00,C55AB3BDFB4E590FD53FC9D79D7C4A95,training,1,1,United States,ANDROID,en-us,8,0,0,0,0,1,0,0,0,0,0,1
2018-07-22 21:37:45.362004+00:00,EC8EBFF64C04BB0CA8E6D675094FC16C,testing,1,1,United States,ANDROID,en-us,3,1,1,1,0,1,0,0,0,0,0,1
2018-09-02 03:15:17.911003+00:00,0CBC523581751D977C4121B95429E8A9,training,1,1,United States,ANDROID,en-us,10,0,0,0,0,2,0,0,0,0,0,1
2018-09-06 02:27:42.802007+00:00,199086D0F914416790CE5401E8C6A56A,training,1,0,United States,IOS,en-us,11,3,3,1,0,1,0,0,0,0,0,0
2018-07-17 23:42:03.726001+00:00,452332AC08AA6AD499887192F4930FF9,training,1,0,United States,ANDROID,en-us,11,4,2,2,0,2,0,0,0,0,0,0
2018-08-29 12:41:24.425008+00:00,72BC8187FDFCF6EF1EDE6613D01A20C5,training,1,0,India,ANDROID,en-in,71,5,2,0,1,8,2,0,0,1,2,1
2018-09-10 18:45:50.371010+00:00,A62BE527025D4CBB71233D59BF12BA3F,validation,1,1,United States,IOS,en-us,6,2,2,2,0,2,0,0,0,0,0,1
2018-09-23 02:32:02.234011+00:00,06FB8A5FB89760E966E25498BDB59CB5,training,1,1,United States,IOS,en-us,5,1,1,1,0,1,1,0,0,0,1,1
2018-09-08 17:58:48.380001+00:00,0A2E36271550FE801EEDCFAB763733F0,training,1,1,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-08-04 13:23:05.607001+00:00,4542CFA974FAA3C923527BDDA50397B0,training,1,1,Canada,ANDROID,en-us,23,9,1,1,6,5,0,0,0,0,0,1
2018-08-03 18:49:48.856007+00:00,4FE4AF4725A957D0C8FBC907C5476197,training,1,0,United States,IOS,en-us,5,2,1,0,0,0,0,0,0,0,0,0
2018-07-01 03:38:56.095009+00:00,93633CE8D034001EAAA6F4F0D767A135,validation,1,0,Australia,IOS,en-au,3,1,0,0,0,0,0,0,0,0,0,0
2018-09-07 03:20:54.006001+00:00,94B02BA3020E382B3456932FA88A03AC,training,1,0,Canada,ANDROID,fr-ca,157,11,10,1,0,22,1,0,0,1,1,0
2018-09-14 07:41:23.749001+00:00,9739CF7747700632F707FE234CEA7C00,training,1,0,India,ANDROID,en-gb,143,0,0,0,0,18,0,0,0,1,0,0
2018-07-16 23:44:05.585011+00:00,B563CCAD7F0812CFC2FE5A008AED7235,training,1,1,United States,IOS,en-us,4,2,1,1,0,1,0,0,0,0,0,1
2018-06-25 16:49:27.490003+00:00,D8936AD9BCE82819B015F9CE83F33164,training,1,1,United States,ANDROID,en-us,12,8,2,0,4,0,0,0,0,0,0,1
2018-06-27 02:36:21.223001+00:00,14C0C1F81E2170AEB2684F5394887C56,training,1,1,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-30 09:54:23.662008+00:00,341B1099394E8F6A449E83AAF861B376,training,1,1,Japan,IOS,ja-jp,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-21 01:46:42.876009+00:00,A085DABA848610B4627EC79F2342A4F4,validation,1,0,United States,IOS,en-us,6,2,2,2,0,2,0,0,0,0,0,0
2018-09-26 16:05:10.318009+00:00,CA13ABD4667A8A80A312DF990036BEC2,training,1,1,United States,IOS,en-us,15,6,5,3,1,3,0,0,0,0,0,1
2018-08-21 23:10:44.474003+00:00,DDDF330206C8FD63B6C78C3BFB13F801,training,1,0,Pakistan,ANDROID,en-gb,34,0,0,0,0,10,0,0,0,0,0,0
2018-06-30 18:55:37.782004+00:00,E85267BD443B8E106E9B90FB1E443AED,training,1,0,United States,ANDROID,en-us,38,12,9,0,1,8,0,0,0,0,0,1
2018-09-27 12:14:13.470003+00:00,F650B9983AB45336BBD3C6C08ECB1001,testing,1,1,United States,IOS,en-us,7,2,2,1,0,1,0,0,0,0,0,1
2018-09-12 00:59:53.451006+00:00,1440D2F8CDB64BFAA5621779B8C92571,validation,1,0,India,ANDROID,en-gb,139,2,1,0,0,28,2,0,0,1,2,0
2018-08-30 16:09:50.059002+00:00,683146353BD8BE4744F6F2B91C2E83D9,testing,1,1,Netherlands,ANDROID,nl-nl,24,6,4,0,2,0,0,0,1,0,0,1
2018-09-12 21:02:35.985001+00:00,8C6CCEA6E13A579E2580DB3803CA884C,validation,1,1,Germany,IOS,de-de,2,0,0,0,0,0,0,0,0,0,0,1
2018-06-25 15:56:40.092010+00:00,A68F2211087A8B37BDD71DF8AF83ED94,training,1,0,United States,IOS,en,10,3,3,0,0,0,0,0,0,0,0,0
2018-06-27 20:46:37.548007+00:00,AD85E945EC909FEF07A21ECB3EFC0693,training,1,0,United States,IOS,en,18,8,7,6,0,6,0,0,0,0,0,0
2018-10-04 04:44:00.212004+00:00,D2AF6887FE6C33DB5E01B95FE94624E8,training,0,1,India,ANDROID,en-au,16,9,0,0,8,0,0,0,0,0,0,1
2018-07-18 19:49:02.323001+00:00,D4710B794E9AAB607825E5F6B44D60E0,testing,1,1,United States,ANDROID,en-us,4,2,0,0,1,0,0,0,0,0,0,1
2018-07-26 03:20:26.747001+00:00,452CBCD7E1C6ED9E28B499D1F38D1215,testing,1,1,United States,ANDROID,en-us,11,0,0,0,0,4,0,0,0,0,0,1
2018-06-17 16:49:51.049001+00:00,50DB9A855B9D9B4977AA4512D799E928,training,1,0,Mexico,ANDROID,es-us,30,0,0,0,0,9,0,0,0,1,0,0
2018-08-06 05:05:47.122002+00:00,747E6D4DF9C3C9FEC2151A72F696ACF9,testing,1,0,India,ANDROID,en-gb,7,0,0,0,0,0,0,0,0,0,0,1
2018-06-12 07:01:34.763000+00:00,84128EC46BB697A1FF555143F0A86749,training,1,0,Japan,IOS,ja-jp,15,4,4,0,0,0,0,0,0,0,0,0
2018-06-30 14:30:21.791012+00:00,B1D3AA2352DD71BA510BB26EE86BE27E,training,1,1,United States,IOS,en-us,10,0,0,0,0,0,0,0,0,0,0,1
2018-09-04 09:33:08.068006+00:00,C1C3E23CE9C63CE63956558432D83C23,training,1,0,Canada,IOS,en-us,5,3,1,0,2,0,0,0,0,0,0,0
2018-07-01 21:51:05.667005+00:00,C32A5A661E6764E5D0F457D06DD2D125,training,1,1,United States,IOS,en-us,15,6,5,0,0,0,0,0,0,0,0,1
2018-06-20 03:17:04.512001+00:00,DF3573CABCB237EBD05AF1C622A2F757,training,1,0,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-18 02:24:54.592001+00:00,4AC027B4F565B3493A7A1AC369221FD7,training,1,0,United States,ANDROID,en-us,10,0,0,0,0,0,0,0,0,0,0,0
2018-06-17 00:31:36.457004+00:00,525E3BEE74AD824923CC04FE45E45B40,training,1,0,United States,ANDROID,en-us,25,12,9,9,0,9,0,0,0,0,0,0
2018-09-26 08:10:32.562001+00:00,875A6901B633D21352CDE560EE3DA656,training,1,0,Aruba,ANDROID,en-us,11,0,0,0,0,1,0,0,0,0,0,1
2018-10-03 01:34:24.346013+00:00,8BE20F9226C698DFEF83F4F36EB89835,training,0,1,United States,IOS,en-us,6,3,2,2,0,2,0,0,0,0,0,1
2018-06-20 17:33:17.023001+00:00,8C7A0CAF2B29D568268B8D331E37ABF6,training,1,0,United States,ANDROID,en-us,6,2,2,2,0,2,0,0,0,0,0,0
2018-06-24 02:57:17.602007+00:00,CA7898B734DBAB1A53FEB4B8379D4EC3,training,1,1,India,ANDROID,en-gb,7,0,0,0,0,1,0,0,0,0,0,1
2018-08-25 11:34:15.405004+00:00,DB70ED4E98B87DF126354C5D229265A0,training,1,1,France,ANDROID,fr-fr,16,6,5,3,0,3,0,0,0,0,0,1
2018-07-31 19:17:10.353003+00:00,FCB2739604BB2DFB6269C743899B24B4,validation,1,1,United States,ANDROID,en-us,4,1,1,0,0,0,0,0,0,0,0,1
2018-07-18 07:51:36.725004+00:00,1D078204C2C47E3A7B118A006879A38A,testing,1,0,Finland,ANDROID,en-us,5,1,1,1,0,1,0,0,0,0,0,1
2018-06-13 09:29:53.706007+00:00,59FBE83E879F468A15B415CD8301B346,training,1,0,Bangladesh,ANDROID,en-us,15,1,0,0,0,0,0,0,0,0,0,0
2018-06-13 20:03:33.793008+00:00,6BAF5EF07C8B8104E8FCEC26BC1FDA6E,training,1,0,Mexico,IOS,es-mx,2,1,1,1,0,1,0,0,0,0,0,0
2018-06-23 06:40:01.957004+00:00,71D9049FE1BB6FB30F0111D464315A10,training,1,0,United Kingdom,IOS,en-gb,8,2,2,0,0,0,0,0,0,0,0,0
2018-06-16 05:09:10.886003+00:00,720D005FAA491CBCE8601067805B6C80,validation,1,1,Canada,,en-ca,5,1,1,0,0,0,0,0,0,0,0,1
2018-07-24 23:27:39.425007+00:00,774D5FA1F1BA99B7BE418D1BFF980B23,training,1,0,United States,IOS,en-us,10,3,2,2,0,2,0,0,0,0,0,0
2018-07-30 23:47:42.965019+00:00,B77E9CDAB1478586A587937AFE4AECF8,training,1,0,United States,ANDROID,en-us,9,0,0,0,0,3,0,0,0,0,0,0
2018-07-04 02:30:20.715008+00:00,BCD37BC09EFDBC9BEEE314EBBF815D01,training,1,0,United States,ANDROID,en-us,12,0,0,0,0,4,0,0,0,0,0,0
2018-09-18 07:08:53.875009+00:00,D83288A57AB06977CB7CAFB67B243313,training,1,1,Australia,IOS,en-au,6,2,1,0,0,0,0,0,0,0,0,1
2018-07-18 11:42:45.383008+00:00,E4DE819781767EFFD5AF5C06B99893AB,training,1,1,Japan,ANDROID,ja-jp,11,0,0,0,0,0,0,0,0,0,0,1
2018-09-19 01:02:38.063010+00:00,0E2AC4607840194FAC03D6F28F3E38D0,validation,1,1,United States,IOS,en-us,3,1,1,1,0,1,0,0,0,0,0,1
2018-07-01 20:53:57.301004+00:00,BB78B0FB9273460F1D2BB3FF600665C8,testing,1,1,United States,IOS,en-us,3,2,1,0,0,0,0,0,0,0,0,1
