user_pseudo_id,num_sessions,cnt_events_total,cnt_events_first_1h,cnt_events_first_6h,num_distinct_event_types,min_to_first_level_start,min_to_first_post_score,min_to_first_level_complete
E594F4CE9B23146A461021258CC7ACA2,0,80,53,74,8,-5619,-5520,-5519
8E1BF81EC39EE621C6EF3A595C3EFB9B,0,144,144,144,12,0,1,0
ADBEFCA55EC84BD5D403A123B698DE94,0,409,90,90,11,-1,1,0
FA29B3F9A9AD212DE3E788D7390B3C63,0,59,59,59,9,0,,
A2B7DF97E146FC5AB4C8F89A94D85B4A,0,344,330,344,15,0,6,5
1488DD942D918740F8ABC9849093912F,0,140,117,117,16,0,0,
79CB6ACC45415E09A25132C8284A43FA,0,135,112,112,9,0,1387,1388
E53BC2A0AD86417B443AF14EE3082C0F,0,242,242,242,9,0,2,2
8299E83727DB46149AAD5F00F2A2608A,0,197,129,197,20,108,0,
895C8A22189C98FF2EDF10881965694F,0,59,51,59,8,1,,
046F7AEDB64399C9AC0C45905423106D,0,126,53,126,18,212,3,215
B2CA9DF3641F62A87BBCB032B2CF2499,0,442,212,442,12,,4,
E6B92CC2D56E83206D33E752DADEAB5C,0,138,135,138,11,0,1,1
C34C9257078C309AE0B7B8AC3E3D1C67,0,1,1,1,1,,,
55F1FCCFEAF117FB21DD2BE7FECE36F4,0,88,88,88,8,,,
A24410EBE91C2A32443E9D09616B420B,0,92,92,92,13,,0,
295D9E24D8DE65A010313E667131EF19,0,526,177,177,24,13,0,14
7F2B633C86B765201C93FDB6FF261143,0,158,133,158,18,0,3,3
5C97F69FA8300B4457DE73005F3951FF,0,132,132,132,11,0,5,6
7537C0AA6291AC7B99DC4D2D695EEF1D,0,686,150,150,23,3,0,4
C6B7ED4E2FA4AABE5693A61B9A07753C,0,636,120,467,23,0,2,1
B4644C48E3001E68B007D7F86C2383C8,0,263,97,187,19,68,0,
7E438E53A94A9E6EA6531E272C86F512,0,265,45,181,25,0,2,2
9B18A1CBA96D52D05CFA7CB7C9011EDE,0,1290,426,1059,12,0,11,11
5256B2B115955E80DDB7449775D92325,0,318,147,147,21,0,29,
4D1DFFA5A6570E90D83878ED0021478B,0,497,313,313,19,1438,0,
71FD091EA0D28740B33A8CE935E9F960,0,109,109,109,15,,0,
0160043392B1572A375E5C3BE1BB0C31,0,806,194,633,20,90,0,1397
6DC90DD09DF860E7C60C00BF36906CB3,0,62,62,62,14,0,2,3
AD4F00389084ECC4B5362689C228EB0F,0,204,201,201,14,,0,
84F5D9204EDAE98B3B542AEA93F40BED,0,319,169,169,21,375,0,379
8BE7BF90C971453A34C1FF6FF2A0ACAE,0,2571,248,2506,24,216,0,217
5177C7AEDDB6CE289372DCFABEC636CE,0,234,234,234,13,,1,
6BFD3E06D9C82ACB070A6C891A6AE15D,0,129,128,129,12,0,,
3422CA1B4B6A9ACE78187868F362C3C7,0,78,78,78,13,,0,
75054D8DF2A03B76B951829F95B4ED9C,0,208,208,208,12,0,,
0F1E3849A80C270180AB6B9F9F7DA1BE,0,92,92,92,12,0,1,0
EF06CAAB586E4C9464A4E61E6B3E8D47,0,108,108,108,14,0,3,3
B179C315ED033642C37F45179C9E0B13,0,88,88,88,9,,1,
486926D6FE737D04C09CE4AB0D4BD896,0,101,101,101,9,0,3,3
2B8C48BCEDF2703CC0AA7262FA09769E,0,307,125,231,9,-11097,166,166
CD941760EAFE0D8AAEA7BA7F37597A06,0,155,155,155,14,0,5,5
D62EA6BD3C4F5A03D3E63D906B32307E,0,434,434,434,13,,1,
8AEF224F14132AB4D4F5F45DE6CE0B79,0,107,107,107,11,0,7,6
C716BC0FD899660F25F36C06B11D6398,0,225,225,225,13,19,1,
05F7B2C58D627CE948B06C10E39CDF91,0,61,61,61,10,0,7,7
7ED4165854463C38F1D739A2014001D9,0,230,125,125,20,34,1,853
0D6A346C85BF606BE12F9A70FC20A7B7,0,104,104,104,16,9,1,10
FE4BD7557844FC45195253EF512FB3C5,0,70,70,70,10,,0,
E2372AFD5CBA85F1395201FB687AEC46,0,299,212,212,21,0,0,3
47DBF515852D5615144B416AD0E74FE2,0,114,84,84,17,1,1,777
4A47A98F4565C38DBABBE20B803D7FFB,0,380,110,251,16,,0,
21C2181DD122CF12C98B444A68862CE0,0,83,83,83,15,0,0,
A66443CDD9692C34AB20EEA1F7406340,0,213,153,153,12,,1,
2BE674E2539938C1CDEAABD6E139E95D,0,103,94,94,12,3,0,
E43D3AB2F9B9055C29373523FAF9DB9B,0,606,220,604,11,0,2,1
A00FF1CAD02B5285B41A496690A51D5F,0,270,270,270,10,0,3,3
EED353A934B17D0F7C038AF551C14D2C,0,74,74,74,14,,1,
3FFB1DF94D148994075041E8643DD788,0,253,159,159,15,,0,
68B5D960072F6FE9F0A5E5E01695F332,0,431,226,431,18,0,3,3
461EEAF2B9223AE1D44C0E8DCE64876C,0,718,539,539,10,0,28,28
EE8F8AF2222A86FE4D46F4A399FABA0E,0,163,159,163,16,0,5,
777D1C5560908C966A6E77B4DD1818CA,0,76,76,76,10,0,1,1
C028D1BCE3EE4626D117DF55D6A617B8,0,60,60,60,11,-2,-11566,5
8765E2797C05DF924237C185AFA365BA,0,60,60,60,12,1,0,1
C0467E7E623C255A505C16D57764E632,0,89,89,89,11,,1,
A3D25F3FA1983C40DE78BD7B05CEBAD0,0,109,109,109,12,,2,
AC5BB8A4162F0D60D28B10AB440DBC26,0,292,220,220,11,0,3,3
FC2C90CE72B673FDFFC262F04C817C53,0,80,80,80,9,-3,0,0
B29745B420435984A30B6601B74648E5,0,299,199,199,10,0,2,1
56D19D593B545FCD9B884A26CC95D2D4,0,99,99,99,11,-1,11,10
FCA08F9B0DCB6E33A74F672CE7F73BE3,0,149,116,116,17,675,0,
60771C5E3F0552AE82C69665F14E9805,0,102,102,102,13,,0,
8046473848C0E0F86B801F15D438D7A3,0,253,164,164,19,0,2,2
08B7AEC83DA53E917D595FE60C2CB600,0,620,187,283,21,0,0,16
B99FD965B0874192EE94E8A8FE85EA9E,0,493,332,332,12,0,1,1
792AFD64D1318EB66C69F97D2D070916,0,565,549,565,24,-1,5,5
307AC87B6D76A6A1A19AC2B11E3FA4B5,0,144,144,144,16,,0,
50C0AAC23307E008A37574D40D607CCD,0,202,41,202,23,0,86,85
8E1749E5A26DD54E346476A289854E93,0,1306,170,939,25,97,1,98
91FFEA4997DB9E39A944F4B23B6A3B24,0,475,406,406,20,0,1,1
5553BDCD2D3CE31F0780E182E112ECB1,0,170,170,170,20,0,3,2
508D2C437A3BAB2A77F63442D34F5B56,0,360,117,117,14,,0,
CE37961A20C06C1ACE22288FA9851B39,0,399,399,399,15,,0,
01B251A762C06291B7681D018B43E42A,0,280,280,280,13,,1,
C42626E9C1611FFC47C5D85A4F1423D2,0,90,90,90,14,0,8,8
32EA50E1FB1D43BBDCB4B8D423C83D9C,0,77,77,77,13,,0,
12C60B55FAED4052AB2825241E7770DE,0,71,71,71,12,0,6,5
23C82F7805F34B539BB5509CAFEA75C3,0,59,59,59,12,,0,
5D9EF1D1B859555EAB70EE44D340B7ED,0,1,1,1,1,,,
9B70723399566D39DE6BC7CBC525118E,0,143,143,143,14,1,4,
ECA87E8511F68823DC9F75FE95CA38FA,0,822,455,822,12,0,8,7
0217CFB14E415205AE6B110F64C9B713,0,148,148,148,10,0,,
0C68DB4121FA4DA0A82C6D6406E8CBE6,0,98,98,98,14,1,5,6
508DBEBFA1177CC5FA7CC5ECCEE8D0B2,0,191,191,191,15,0,19,20
5B5E143556AF47EED54099306EF47CBE,0,170,119,119,17,0,3,
3ED9779C37E79D2ADFAEEE69DB2C3AAE,0,86,86,86,10,0,6,7
CCA3B63BDFCF5B859451E8F5645DD794,0,84,84,84,13,0,6,5
B0A4FA0BACCD710A51DE42F066C65B35,0,67,67,67,9,1,,
2B757F72B54587C6FECD4E73A348EAE0,0,135,135,135,11,,0,
C0F34D18F0AE64D764EA8C47C6706F7D,0,228,227,228,20,0,6,
4E5DFECCF4C908266F4CACC26F7AFE6D,0,535,61,61,19,,0,
1B13692078594FBB8036DBC1153CECF1,0,85,85,85,12,,0,
04642AC8247317441C678A94CB1ECCC7,0,636,231,527,19,0,14,
C63DEA9268BFD2A88E2DD0AFDC55C6A4,0,232,124,232,16,48,43,
10522BF919A454B898540F51FFDCB292,0,1350,215,756,19,1,0,1116
3873A997DE7D443BFE2776EAD5B1800A,0,175,136,136,17,22,0,
8137A61045BFE96DD2B6B833C6803642,0,127,85,85,13,,1,
29BD2C707A819406DF4D8E93F0A9621A,0,144,103,108,11,,0,
A87A30159D909E2356F72AAC76F26707,0,951,91,91,18,0,0,1432
A03C05DE1E5FBB8EC33F0066D6E1A79E,0,106,73,73,14,,0,
5F28D516AF0A69DC5FE659262E1F36E6,0,108,108,108,16,5,0,
FD9F628C7B3A0A9EB266FC7FCC5E597F,0,79,79,79,13,,0,
7CD361E011A6C07B2850CD2C3206CA27,0,69,69,69,17,4,0,
36CD9DA75188D11BA0065964FF116EC0,0,359,243,243,16,,0,
621504441F01D855C7C204332A3C934C,0,74,61,74,8,0,0,
C7D1251D511390199906756641DFF403,0,85,84,84,13,,1,
A5072ADEF1CB28F7B131A2DB740F941F,0,74,74,74,16,0,3,
0AC1056324F21E06DC2BD79511131505,0,439,43,230,6,0,,
A8F327F313C9448DFD5DE108DAE66100,0,608,471,506,7,-10030,-10046,
45B06570D12A1A04DE307D2D8F2C0620,0,110,45,105,7,1,,
2FCF88BD94734DFF9348293720DD1DA0,0,83,67,67,8,0,-10292,
248FDDF3C9E081C7722FB79172485B8E,0,71,71,71,17,5,0,
6DAA2DB5B93F3F8E0E3A9E0C4696B874,0,187,61,187,9,0,,
73B5AB14D7337DBC27B5971333E9EB28,0,239,203,203,12,18,,
025FF377B4148748AF5743A54761EA15,0,280,75,280,15,0,,
1EE2AFF38A630348F2CC13275EDFE566,0,643,161,211,13,31,,
B373FC50F61B5C4FC3607521BF1D89AD,0,114,114,114,6,0,,
29129BDECB66109DAEEE1DD5EE393CB9,0,73,20,73,8,1,,
4AD259771898207D5869B39490B9DD8C,0,2780,896,1660,10,-8685,-10167,-8762
7607DC7E57A99C77C9EB20290B1C030D,0,109,109,109,7,,,
3FBE877D667272015A159C405F53BF48,0,144,100,100,7,0,,
5BA19E60485B782FD089E01FE6D0081C,0,326,185,256,13,,0,
AFDCA3FFC95F14892D6D0B2E870E3D97,0,227,78,226,12,0,,
BC10D76D02351BD4C6F6F5437EE5D274,0,3246,3244,3246,12,-121730,-121728,-121729
6DC218CEE0AD1BC0663FF76DA21B06A1,0,854,65,242,9,-100683,1,1
44A7AEA599FD40907CFB969FA22FD9FB,0,74,74,74,8,-103774,1,1
A94FF1DB15116F965C00A2566F604043,0,173,158,173,10,-95157,1,2
FA9C9EA20166845C8F4D75E125988492,0,60,60,60,8,-124083,-124077,-124077
BAC866C6D8FC07291B3C13B6A1FF7945,0,92,92,92,7,0,-146377,0
E4EC1EF22345451E3F7FAC340A65C1C8,0,85,85,85,8,0,,
525E3BEE74AD824923CC04FE45E45B40,0,109,109,109,8,0,1,1
292BF9D7ADEF04B6B3E916392CAF2F4C,0,935,555,753,22,161,0,241
909F7646D914DA546FE11BEA64934C21,0,186,152,186,18,111,0,113
2FF4899DE9DDAA94D3744575196D9206,0,123,123,123,11,3,,
267E5A86ADA8B1DEE4DCE2983EDDCA32,0,83,83,83,16,0,0,
24A9E967E4B9B7E993F2D8D51A470A24,0,319,136,200,16,,0,
36B334DDBBD68E73D0D7F65861B14133,0,99,99,99,12,0,2,1
4321FF8719E00733FDAEF266068DA895,0,125,125,125,17,,0,
01CCB1291A5E38957D382823567A968A,0,230,230,230,13,,1,
42FD59DB45780687E48767898C09BC14,0,382,206,206,13,0,10,10
343D217C7C1F18CD076970DBEE61B854,0,227,148,148,14,0,1,0
748BAA91A1AD8E7BEBECED67F927A2DD,0,362,226,362,11,0,7,8
74456352647C13028F89D1EEFFB905F4,0,74,37,59,8,0,,
723B65BD72931D16C4D6581741410609,0,124,124,124,13,0,0,
5A4C975F17AE8E0CCCDE946C22866169,0,312,92,312,16,0,77,78
29393E9ACBB479EF2F7B6E1A805FACD7,0,119,119,119,10,0,2,1
36390262EE0C669101AD7ACFE181689C,0,194,194,194,10,-1,11,11
32C12C5BEE9431633BBC84DBF69E4CF6,0,69,69,69,11,0,2,2
84B26874C4D524CF6B4EB5C1B9F286D5,0,86,86,86,11,0,8,8
64EA802089E68A699EC86438C9504F94,0,130,130,130,10,0,4,4
189847C4C8137003FFC03E59139A9B57,0,261,79,79,17,-2,498,
8A4392D35E1D04D5383512122B6D62FC,0,92,92,92,9,0,,
50054731D2221B2D804976E375EE6A0C,0,124,124,124,9,0,0,0
3D94E35576FC0DD6C96FA116C9CD4F07,0,103,103,103,14,0,3,
737952B0FC3F8BA5F86475FED13242F9,0,903,151,151,17,0,9,10
28A1535FFDFB385EBCCCE825EF1E7DC6,0,138,61,61,11,1,5,5
0BB41E84E7CA2345726AD8CE98B8736C,0,341,184,184,11,0,3,2
3C38F5B247C20750B5F323F1A6ABC73D,0,396,224,224,10,0,2,1
5515F3806286981E26567824971065D6,0,328,328,328,10,0,2,2
5E8AC46740AF7F941F59A33B5C401141,0,184,184,184,15,0,2,2
51170CE9AA0C7BEB2DF19E884CE1AB9F,0,106,106,106,9,0,3,2
8D8329B1A8BA9605FC4125ABECDA5910,0,100,100,100,9,0,,
5847983244A56BB6225F0E6CE48B8258,0,76,76,76,10,,0,
2CCE2E74BF8D764CC4F72E028FE4ED95,0,222,222,222,11,0,4,4
BB262970AF9A445625B2D6D3F76AD327,0,701,701,701,16,0,-2027,1
967F47EC25719DCA73E93357B6A24611,0,114,114,114,12,0,14,14
224C6AE85D60A605AC6164FA86738DF6,0,281,17,281,10,0,69,69
177DA0D458131BC9CA84EAC2697BE14A,0,189,6,189,12,307,308,309
2E98271C4DE172F7AA1BB10FDEEA3913,0,1837,343,393,20,1,0,1119
599F51830B4E8DCA85348F8BDAB96585,0,136,136,136,17,6,1,8
53866E32BA0ABFD846772D4B7B9B5921,0,191,90,90,14,0,3,1430
F476C649BB127FA13E0E91F3D662F0B6,0,85,85,85,15,54,0,58
CE7404D5A8831F2DE46BD0A013A8ED64,0,987,279,987,9,1,0,0
64D78D4FFDC962C09639D6097BBB5202,0,66,66,66,12,0,1,1
9F15BC0B1DA69A301AFA0337CE67FE62,0,176,176,176,11,0,1,0
7FB62A6843AEA9143C607A5DD1D15AA8,0,1450,450,921,14,,0,
9C969AA128F53D786FAE9CDAF9E16880,0,269,176,176,13,,0,
299DB08B3764144B5061BA1D2375A3FC,0,83,83,83,14,,1,
CDF197BA3ADEA5DD50A1EE99D11D41F1,0,143,143,143,10,0,10,10
16E5875124FF5B797AAB5DDE1E23073D,0,74,74,74,8,,,
DC930EB0BCF5A8A2233B766CEB3EA42D,0,495,368,368,24,0,1,
35ED140BCD58BCCC7BACD8ECCF6E6156,0,88,88,88,13,,0,
5E37CDFE6C71822E33DA39DD2F7CA979,0,218,175,175,13,,-1,
EE7A52A93F288100FB99A9605998BB7D,0,96,96,96,10,1,5,4
EE502024B7AC261CE1956BB599E020DE,0,59,59,59,10,0,0,1
E23C95FF567A4BC6641F6910E0F251D6,0,307,307,307,14,,1,
030D58D3258598A9563844AD6A28FA61,0,77,62,62,9,0,60,60
BE0BF91461B9097C1A9D0F98E6C30E65,0,576,324,324,15,0,2,696
D79D77E3F2698B89279D7C35AB034992,0,96,96,96,9,0,17,18
84E491A60BE52A4C6A438A89FADE283C,0,527,172,172,9,0,-1407,0
DD0E282A641480EBCD2F27A81EE13EF6,0,96,96,96,12,0,18,17
D4B4A1038ADFE2CCDE927581B78D0987,0,61,60,60,11,0,,
6EDA0BB1611F7E5AB409221AE13ED52E,0,312,252,252,9,1,1,3
964526CBEE730E91EB0A51E3E4B4BDB9,0,144,144,144,9,0,2,2
2927B0054220D4D4565BD60B590F82B0,0,221,221,221,10,1,1,1
70B6655AE25633BCA270BF37053DBF20,0,95,95,95,12,-1,2,2
65022100826844F269F88416E2C4CD91,0,98,25,98,11,0,88,88
DB9D0368B6DC1CD2E03CDDBE7060DE31,0,604,182,197,10,0,0,0
8210262F330052F441D2E2A2BCCA3E6A,0,226,226,226,11,0,3,3
F6DC8575E0BA41CA70E7F2593F9F3C3E,0,141,141,141,18,0,0,
5E2F113149FAB489080E0893403E8180,0,114,71,71,14,1,1,1
70A96DDF25DE22E23BC34F0F90F506D9,0,228,228,228,10,0,1,1
B78DB4E683651327A612372A48B5734C,0,824,157,417,10,-1,-1599,0
7386D239899D55E3D62DA619F359A7C0,0,79,79,79,9,0,-2888,0
CC88655DF7CDE5E8225BA20B5D6EC59B,0,195,85,85,10,0,-2391,0
64E6AACCD7CC8E661547A0AFFA2F8131,0,97,97,97,12,,1,
9DA56D5F43745FD88C821404A427E1CD,0,82,65,67,14,508,0,
F56BB665465B43F385A68F53BFA10946,0,103,103,103,7,0,0,
FE4191DFEEF30FDF6019A83F2BCC8F84,0,172,172,172,14,,0,
2F301225AB10AA4AC1EFEFB073E0B967,0,95,95,95,13,15,0,
D239BD14CE837AD669960E6B6D459C3F,0,157,66,66,19,0,0,980
B6A852E363401EA14822CA69C8F620C7,0,168,135,135,20,0,0,
8F4291CCCEDA653E7602693315CCB94D,0,88,87,88,11,,0,
C7225BD7DA8FC35F0418008067118D78,0,80,80,80,13,,0,
EF4779CD39B730D9CDFEB3CCE8B4164F,0,120,120,120,11,,2,
8EC43C9E15331DB709A2E1D79C8CE826,0,70,70,70,10,,1,
127C8DEEBBC9881C616168923C93DBC8,0,63,63,63,10,,0,
5451661560644C9FF8220756E1EB8952,0,70,70,70,12,4,,
9CAF9CA9B3EA5F96AB40243D7C722DD8,0,92,92,92,12,0,,
EFB696A82D093B3AFBE92FF526DD5CEA,0,620,470,470,13,0,23,23
553D9AF905F29321623D5ED15829522D,0,1,1,1,1,,,
92A48D7600829C37EA0ED6FA7830B4EC,0,122,122,122,7,0,,
FF74A964AAA9943AEA2A56F6DA42D287,0,171,49,117,7,,,
B37EDF42306464D3D96E5A56A03A8CBA,0,563,200,470,11,0,-9902,0
1AD44ED4D2D182D1D26513A3E5DFCB4F,0,1144,573,1144,7,0,,
59D8611FBC5328E495C4063D35B5861D,0,80,80,80,10,,-103468,
E174E1EC24FC2C81E1685ADACB7B6B6B,0,97,97,97,6,,,
4A36793E405A836B8EEFC860ED4F5749,0,150,150,150,9,0,,
5D59EA3F8BAC58D169418A6D5C5C96B6,0,69,69,69,7,0,,
35C4BB70C2B72DA0C63266D075D8FC23,0,96,96,96,15,0,,
B6443F4766699957F7776AEF6AF88915,0,89,89,89,8,,,
B54F23E7B544072BDCF62B0F0B8B4B2F,0,79,79,79,13,0,,
C5B527B0AA7603C4EF8C0ECBBCB5372E,0,122,48,122,10,1,-15048,
7E9FD8B419AB91AFB3F3A33DFCAB6B53,0,87,87,87,8,2,,
B76BF68579286F93FF10121993697E25,0,112,112,112,7,0,,
A0363E7459DB1D7215EFD89C71F6C9D3,0,141,113,113,7,-2,,
63716CE0B1F91FF16CA2FEA2780CC824,0,63,24,63,7,0,,
64F13A17FA4F4CD0134EA86C38AF7582,0,134,111,134,13,-4,-3,-2
0369D49295124D6FD820D277DD8DF975,0,82,82,82,10,0,9,9
C59CAE21FCFCD556A00D961A16891732,0,151,151,151,11,0,8,8
AB5E4A93E331EFF2410A9AEA19AD3C88,0,167,130,130,16,0,1,
BE2B55BEAA4A435D8CB9FE792C9CB605,0,422,422,422,16,,0,
FA9072B5D545036DE2A04C8C0436CDE5,0,65,65,65,15,0,0,
27030470E9B6419008CEA1330F703FBF,0,391,123,391,13,1,,
F27B48550E188A679E647268E9B9FA23,0,65,65,65,13,0,0,
E1AA325C79862CDBDC0F0A7391323C85,0,71,71,71,12,-1,,
CF77B186B6800C045AAB1496A019B4E9,0,559,541,559,18,344,0,
9B1BD950B7CB412037FFA88C6A060762,0,144,144,144,14,0,7,7
090E55B2F56E588CD11A5AD386CF39EA,0,280,162,280,13,,61,
A56F39827B6A8C0CC8183A5C1815FB36,0,153,153,153,18,0,3,4
ACBDEF6CDDCF8C568B026B4E104F2055,0,504,353,353,22,0,3,3
92BA07C5AF1103CDD804CDA9F7199B95,0,726,232,232,20,0,3,959
63CE279F621E81EEAF8C8B85200EF8B8,0,120,111,111,13,0,0,0
A94A9E429728010F5E5E415F5C49FBBD,0,149,149,149,15,0,0,
8558D5249FC196564CFD6ACD4FFA7F0A,0,379,311,311,10,0,50,49
A53CA11A89AA4482F3346D452530B2A5,0,321,321,321,11,,1,
C235ABCC17D543BB8FC84E6C64A59F14,0,277,148,277,11,-1,1,0
BFACA41E01737980BDABBBE506E802D5,0,80,80,80,10,-1,0,0
FE050FD4D559767FB68597C9638BA748,0,1044,224,497,19,0,4,5
331649413C4805886B190709AB46B66B,0,67,67,67,12,1,0,
B6BC1F23335066E33C4BA7E049096B7D,0,184,184,184,15,0,1,0
C50CF6521BB18F7A9DD2C29B7EE76910,0,117,117,117,12,12,5,
21B30AE758BA6C7E73FB9E0D139A21E6,0,82,82,82,13,1,1,
A7714CE4891255ADFF5F1048ED95286F,0,90,68,90,14,0,0,
F47AE1F1CC2D9010DC444C7A383CE0A1,0,116,116,116,12,1,2,3
C13987810D859EC3869A5D43C4A7D65A,0,119,59,119,9,-2,0,0
A73C767EF46A904668C1B3FDEF708275,0,61,29,61,9,0,1,0
65175A0DA6D62548FE0037143B3520A1,0,123,123,123,17,0,5,5
BC581401E0914611177D7E1EB886DAD4,0,219,219,219,13,0,1,1
D9A4D8E63CEF5D01AAB9F57AD4F1FABD,0,335,207,335,9,-139645,-138526,-138527
BCC3E8C43D2F91EAA6BCCB6476ECAA07,0,104,3,104,15,84,115,
A14518C766440EB6F1E2F2105CDE37F9,0,249,109,109,14,,0,
AFDD4D9A11CDD36BB20222F82D62123F,0,110,110,110,15,3,0,
DABC5234774C4E18EF0B59DE32DEFD2D,0,499,153,211,12,-1,6,6
49F258F293DC7D97153F5F1046FBD268,0,147,147,147,13,0,1,
626BF302515BA20D1C32C1CA5C23D8D8,0,78,78,78,14,,0,
BE46B64DFFEE5B00F197D666EB57E781,0,137,63,63,13,0,0,
1E25AACE69476FB5E63EA9019E0A90AD,0,339,339,339,17,0,0,
192440EC48EB5C30C261D16F03D7D229,0,345,139,216,15,,0,
49D9F34F22480512FE5B725D46D2B216,0,169,169,169,24,7,1,8
8A1F255061DE6AFBDE0F9FE5226DCACA,0,179,179,179,13,0,6,6
9C690C394CAADFCC185585E239D99D9B,0,90,90,90,14,,0,
EA35FE295A7C1F8F67836AEB608CEBBD,0,772,272,272,11,0,3,4
C8DC7E5DCC6A705EE7201AEB725A523B,0,150,150,150,14,,1,
683146353BD8BE4744F6F2B91C2E83D9,0,76,76,76,10,0,,
0CC5E5E794CB2FA570F8E6076A4022C1,0,74,74,74,14,1,0,
17A6B18F52178D4C258DEDC5CDB93F3E,0,580,580,580,18,1,2,
F3C82C9DB04064BA7965BBBD95864189,0,1973,603,773,22,671,1,1169
5C97A22ED49A8C349246F6E2737D6384,0,120,120,120,17,1,0,
D747ED2161B92673AA443FD357D75F7E,0,111,111,111,13,,0,
310228A29216613C01B08D8B37AA21E1,0,714,179,179,23,0,2,2
664BCB94AE1B25383DE0657A4D6AAF23,0,155,155,155,12,0,5,5
CB3247B1C1CDA46A0F086191DB3FF5B2,0,287,45,65,12,1,2,1
7E74A2BB6BBF4746DEE15F957B315401,0,169,161,161,13,1,6,7
6EBDDD1BC5E5489D7FF0B41B8DAA9D86,0,174,174,174,11,0,2,2
0EFB0745A4CBEBC4D3A74BC7C1DF62BE,0,95,95,95,18,,1,
5E93985C5B02D9015C3326D060D2CD0B,0,182,182,182,13,,0,
6CEF2DF8319798521F4139D3611BB32D,0,301,137,137,18,,1,
A904653DA2127895AE45F82CD5260F1A,0,1154,846,846,22,28,0,28
764B8932F53129D15854A1A12393513C,0,174,174,174,13,,0,
E659018965C45C6546EAC732D07DABB3,0,668,367,396,21,0,2,2
8B38AE00504B75A9ABAA20843DF4976A,0,66,66,66,12,,0,
F7EEAFC83151D94AD81634030EC5451E,0,262,261,262,23,0,3,4
DC19D85E54278EC4524A1C057042FE2A,0,95,83,83,15,1168,0,
539BD685A2A648C47BE6269949FDFF2A,0,432,318,318,18,,1,
13AC12EF4C6A0EAF72795F720752AD98,0,912,324,912,12,0,6,6
27059FB4D5533270601FC8EDC9F82AB8,0,222,107,222,22,0,2,1
DDE1287D72B28B1143095BDF14BA67C5,0,184,110,184,14,,1,
895A457ADCEF61F3E9653FC708B89C1F,0,180,180,180,10,0,0,1
C2CDD49D04056C8A2F99CCAF7A7FAF3F,0,441,265,265,19,0,2,
9671D4765AF66016ECBBE23BBC94B47C,0,77,77,77,14,,0,
F6990003CD319DAE75CBFD590BA40CA9,0,257,257,257,14,-1,3,2
D161D6FAE5A7177D62751A3323105614,0,79,79,79,14,0,0,
A22203F592493C8C4E00D05C9FE26403,0,191,14,191,18,0,69,
27DF439BFD9C3BB0CB0D636030E61F57,0,407,275,275,22,0,4,921
8367316E48117FEBA6749BB268DCE349,0,111,111,111,15,0,1,
01584C13B91809E976B16BC90DBC11C8,0,85,85,85,9,0,2,2
DE9B57ADB713AD87D755A19E5827551E,0,148,148,148,14,0,4,5
5A2354945FBD7267232E6D509CBEFB4C,0,74,74,74,12,,1,
4EC32E88114137D8636DEFBCEB80A16D,0,100,100,100,14,,0,
3FA9AD30B228B21EA82C38271DBB0BF9,0,325,166,325,22,1,6,5
A7E12AF359CFF4A23F85F9A6E848CF60,0,102,102,102,17,0,0,
71C2AA64A2F04946EBB47151B2BDA812,0,322,50,322,21,0,2,3
7CFBD70CDF894CBAA9510562436D005B,0,84,84,84,13,,0,
A4B63D10E797CE38714016D5C98B0C9B,0,65,65,65,12,,0,
264749B887AA92394A2F4E449D16A9F6,0,214,168,209,19,3,2,
39747BAB00FDE1905848A8A84ED242AE,0,87,87,87,11,,0,
CAE82AB5230914DF18EFC7FB1BD027D7,0,412,154,412,13,,0,
96880CC955C33CE8DB07D26D924472B1,0,227,227,227,17,0,6,11
2CE9034DB5A27398581F1EF3635AE813,0,226,124,179,11,,1,
5DD6CA2F84172F84B0D08D10E02FD015,0,219,66,95,15,0,0,0
EBAE93707E502165C211E8634D50C399,0,96,96,96,13,0,2,1
C479CE9BDB6A51895F5512B1BB119D53,0,198,43,198,10,0,2,1
05BD9AF611C45368C75EC68D84DA6DC8,0,219,219,219,17,0,15,
D7427D04EAC9168E9EC1C5C7F7540B29,0,122,122,122,8,-1,,
9A8FEE70B6945DC1B1051F82E8E13DF0,0,218,218,218,11,0,,
E9E82F2867BF167DE00AF414A7CA0384,0,150,37,95,10,10,115,
248A372CD2ED3B5D62866E77AC6D661B,0,971,92,597,21,256,0,
DCEB9A1F6C5B9B67F0994C7A7388A8C1,0,113,113,113,15,0,7,8
BCEE3264C03284FEA9D7E709182033EC,0,344,16,344,9,1,162,163
B2BF10143FF90ACF11719DA740A2F88B,0,597,449,449,21,0,2,13
2C5D01AFC06648C3E53351BEB37797E2,0,147,147,147,12,0,0,0
14C7B09208FB639F867F05DEFB6B988B,0,110,110,110,12,0,1,0
4C5469D7C3391616C2DBFFA5BE49EC9E,0,489,489,489,11,0,7,6
0CB4A2594E1F4E341283EACAFADEEA6B,0,81,79,81,7,1,,
FD239DEE719F5BDDF4BC9381C6B84220,0,74,74,74,9,0,-131997,1
1F25763EC8BCAEC7FB069E81659A2153,0,61,61,61,9,,0,
ED2ABCB45ADD610C484C229B38F2F996,0,218,218,218,14,,1,
5217AB1A454DAED6243E1C9818BE6A20,0,356,279,282,16,,0,
E20ECC358707CC63075BE784741D9794,0,1717,528,1359,10,0,0,0
